method,op,category,recv_class,prop
96,get,slot_sealed,Entity,_mask
96,get,slot_sealed,Entity,_mask
96,get,slot_sealed,Entity,HITBOX
96,call,call_method_virtual,Mask,collide
96,get,slot_sealed,Entity,_x
96,set,slot_sealed,Entity,x
96,get,slot_sealed,Entity,_y
96,set,slot_sealed,Entity,y
96,get,slot_sealed,Entity,_typeNext
96,get,slot_sealed,Entity,_x
96,set,slot_sealed,Entity,x
96,get,slot_sealed,Entity,_y
96,set,slot_sealed,Entity,y
96,get,slot_sealed,Entity,originX
96,get,slot_sealed,Entity,width
96,get,slot_sealed,Entity,x
96,get,slot_sealed,Entity,originX
96,get,slot_sealed,Entity,originY
96,get,slot_sealed,Entity,height
96,get,slot_sealed,Entity,y
96,get,slot_sealed,Entity,originY
96,get,slot_sealed,Entity,originX
96,get,slot_sealed,Entity,x
96,get,slot_sealed,Entity,originX
96,get,slot_sealed,Entity,width
96,get,slot_sealed,Entity,originY
96,get,slot_sealed,Entity,y
96,get,slot_sealed,Entity,originY
96,get,slot_sealed,Entity,height
96,get,slot_sealed,Entity,collidable
96,get,slot_sealed,Entity,_mask
96,get,slot_sealed,Entity,_mask
96,get,slot_sealed,Entity,_mask
96,get,slot_sealed,Entity,HITBOX
96,call,call_method_virtual,Mask,collide
96,get,slot_sealed,Entity,_x
96,set,slot_sealed,Entity,x
96,get,slot_sealed,Entity,_y
96,set,slot_sealed,Entity,y
96,get,slot_sealed,Entity,_typeNext
96,get,slot_sealed,Entity,_x
96,set,slot_sealed,Entity,x
96,get,slot_sealed,Entity,_y
96,set,slot_sealed,Entity,y
97,call,call_method_virtual,Entity,collide
98,get,slot_sealed,Entity,x
98,get,slot_sealed,Entity,y
98,set,slot_sealed,Entity,x
98,set,slot_sealed,Entity,y
98,get,slot_sealed,Entity,originX
98,get,slot_sealed,Entity,width
98,get,slot_sealed,Entity,x
98,get,slot_sealed,Entity,originX
98,get,slot_sealed,Entity,originY
98,get,slot_sealed,Entity,height
98,get,slot_sealed,Entity,y
98,get,slot_sealed,Entity,originY
98,get,slot_sealed,Entity,originX
98,get,slot_sealed,Entity,x
98,get,slot_sealed,Entity,originX
98,get,slot_sealed,Entity,width
98,get,slot_sealed,Entity,originY
98,get,slot_sealed,Entity,y
98,get,slot_sealed,Entity,originY
98,get,slot_sealed,Entity,height
98,get,slot_sealed,Entity,collidable
98,get,slot_sealed,Entity,collidable
98,get,slot_sealed,Entity,_mask
98,get,slot_sealed,Entity,_mask
98,get,slot_sealed,Entity,_mask
98,get,slot_sealed,Entity,HITBOX
98,call,call_method_virtual,Mask,collide
98,get,slot_sealed,Entity,_x
98,set,slot_sealed,Entity,x
98,get,slot_sealed,Entity,_y
98,set,slot_sealed,Entity,y
98,get,slot_sealed,Entity,_x
98,set,slot_sealed,Entity,x
98,get,slot_sealed,Entity,_y
98,set,slot_sealed,Entity,y
98,get,slot_sealed,Entity,_mask
98,get,slot_sealed,Entity,_mask
98,get,slot_sealed,Entity,_mask
98,get,slot_sealed,Entity,HITBOX
98,call,call_method_virtual,Mask,collide
98,get,slot_sealed,Entity,_x
98,set,slot_sealed,Entity,x
98,get,slot_sealed,Entity,_y
98,set,slot_sealed,Entity,y
98,get,slot_sealed,Entity,_x
98,set,slot_sealed,Entity,x
98,get,slot_sealed,Entity,_y
98,set,slot_sealed,Entity,y
99,get,slot_sealed,Entity,originX
99,get,slot_sealed,Entity,width
99,get,slot_sealed,Entity,originY
99,get,slot_sealed,Entity,height
99,get,slot_sealed,Entity,originX
99,get,slot_sealed,Entity,originY
99,get,slot_sealed,Entity,_mask
99,get,slot_sealed,Entity,x
99,get,slot_sealed,Entity,y
99,set,slot_sealed,Entity,x
99,set,slot_sealed,Entity,y
99,get,recv_scope,,FP
99,get,recv_classobj,,entity
99,set,recv_unknown,,x
99,get,recv_scope,,FP
99,get,recv_classobj,,entity
99,set,recv_unknown,,y
99,get,recv_scope,,FP
99,get,recv_classobj,,entity
99,set,recv_unknown,,width
99,get,recv_scope,,FP
99,get,recv_classobj,,entity
99,set,recv_unknown,,height
99,get,slot_sealed,Entity,_mask
99,get,recv_scope,,FP
99,get,recv_classobj,,entity
99,get,recv_unknown,,HITBOX
99,call,call_method_virtual,Mask,collide
99,get,slot_sealed,Entity,_x
99,set,slot_sealed,Entity,x
99,get,slot_sealed,Entity,_y
99,set,slot_sealed,Entity,y
99,get,slot_sealed,Entity,_x
99,set,slot_sealed,Entity,x
99,get,slot_sealed,Entity,_y
99,set,slot_sealed,Entity,y
100,get,slot_sealed,Entity,originX
100,get,slot_sealed,Entity,originY
100,get,slot_sealed,Entity,originX
100,get,slot_sealed,Entity,width
100,get,slot_sealed,Entity,originY
100,get,slot_sealed,Entity,height
100,get,slot_sealed,Entity,_mask
100,get,slot_sealed,Entity,x
100,get,slot_sealed,Entity,y
100,set,slot_sealed,Entity,x
100,set,slot_sealed,Entity,y
100,get,recv_scope,,FP
100,get,recv_classobj,,entity
100,set,recv_unknown,,x
100,get,recv_scope,,FP
100,get,recv_classobj,,entity
100,set,recv_unknown,,y
100,get,recv_scope,,FP
100,get,recv_classobj,,entity
100,set,recv_unknown,,width
100,get,recv_scope,,FP
100,get,recv_classobj,,entity
100,set,recv_unknown,,height
100,get,slot_sealed,Entity,_mask
100,get,recv_scope,,FP
100,get,recv_classobj,,entity
100,get,recv_unknown,,HITBOX
100,call,call_method_virtual,Mask,collide
100,get,slot_sealed,Entity,_x
100,set,slot_sealed,Entity,x
100,get,slot_sealed,Entity,_y
100,set,slot_sealed,Entity,y
100,get,slot_sealed,Entity,_x
100,set,slot_sealed,Entity,x
100,get,slot_sealed,Entity,_y
100,set,slot_sealed,Entity,y
101,get,recv_scope,,FP
101,get,recv_classobj,,_world
101,get,recv_unknown,,_typeFirst
101,get,slot_sealed,Entity,collidable
101,get,slot_sealed,Entity,x
101,get,slot_sealed,Entity,y
101,set,slot_sealed,Entity,x
101,set,slot_sealed,Entity,y
101,get,recv_unknown,,length
101,get,slot_sealed,Entity,_mask
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,width
101,get,slot_sealed,Entity,x
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,height
101,get,slot_sealed,Entity,y
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,x
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,width
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,y
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,height
101,get,slot_sealed,Entity,collidable
101,get,slot_sealed,Entity,_mask
101,get,slot_sealed,Entity,_mask
101,get,slot_sealed,Entity,HITBOX
101,call,call_method_virtual,Mask,collide
101,get,slot_sealed,Entity,_typeNext
101,get,slot_sealed,Entity,_x
101,set,slot_sealed,Entity,x
101,get,slot_sealed,Entity,_y
101,set,slot_sealed,Entity,y
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,width
101,get,slot_sealed,Entity,x
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,height
101,get,slot_sealed,Entity,y
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,x
101,get,slot_sealed,Entity,originX
101,get,slot_sealed,Entity,width
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,y
101,get,slot_sealed,Entity,originY
101,get,slot_sealed,Entity,height
101,get,slot_sealed,Entity,collidable
101,get,slot_sealed,Entity,_mask
101,get,slot_sealed,Entity,_mask
101,get,slot_sealed,Entity,_mask
101,get,slot_sealed,Entity,HITBOX
101,call,call_method_virtual,Mask,collide
101,get,slot_sealed,Entity,_typeNext
101,get,slot_sealed,Entity,_x
101,set,slot_sealed,Entity,x
101,get,slot_sealed,Entity,_y
101,set,slot_sealed,Entity,y
102,call,call_method_virtual,Entity,collideInto
103,get,slot_sealed,Entity,_layer
104,get,slot_sealed,Entity,_layer
104,get,slot_sealed,Entity,_added
104,get,slot_sealed,Entity,_world
104,call,call_method_virtual,World,removeRender
104,get,slot_sealed,Entity,_world
104,call,call_method_virtual,World,addRender
105,get,slot_sealed,Entity,_type
106,get,slot_sealed,Entity,_type
106,get,slot_sealed,Entity,_added
106,get,slot_sealed,Entity,_type
106,get,slot_sealed,Entity,_world
106,call,call_method_virtual,World,removeType
106,get,slot_sealed,Entity,_world
106,call,call_method_virtual,World,addType
107,get,slot_sealed,Entity,_mask
108,get,slot_sealed,Entity,_mask
108,get,slot_sealed,Entity,_mask
108,get,slot_sealed,Entity,_mask
108,call,call_method_virtual,Mask,assignTo
108,get,slot_sealed,Entity,_mask
108,call,call_method_virtual,Mask,assignTo
109,get,slot_sealed,Entity,_graphic
110,get,slot_sealed,Entity,_graphic
110,get,slot_sealed,Graphic,_assign
110,call,call_slot_closure,Graphic,_assign
111,set,slot_sealed,Entity,width
111,set,slot_sealed,Entity,height
111,set,slot_sealed,Entity,originX
111,set,slot_sealed,Entity,originY
112,get,recv_scope,,Math
112,get,slot_sealed,Entity,x
112,get,slot_sealed,Entity,x
112,get,slot_sealed,Entity,x
112,get,slot_sealed,Entity,x
112,get,slot_sealed,Entity,y
112,get,slot_sealed,Entity,y
112,get,slot_sealed,Entity,y
112,get,slot_sealed,Entity,y
112,call,recv_unknown,,sqrt
112,get,recv_scope,,FP
112,get,slot_sealed,Entity,x
112,get,slot_sealed,Entity,originX
112,get,slot_sealed,Entity,y
112,get,slot_sealed,Entity,originY
112,get,slot_sealed,Entity,width
112,get,slot_sealed,Entity,height
112,get,slot_sealed,Entity,x
112,get,slot_sealed,Entity,originX
112,get,slot_sealed,Entity,y
112,get,slot_sealed,Entity,originY
112,get,slot_sealed,Entity,width
112,get,slot_sealed,Entity,height
112,call,recv_classobj,,distanceRects
113,get,recv_scope,,Math
113,get,slot_sealed,Entity,x
113,get,slot_sealed,Entity,x
113,get,slot_sealed,Entity,y
113,get,slot_sealed,Entity,y
113,call,recv_unknown,,sqrt
113,get,recv_scope,,FP
113,get,slot_sealed,Entity,x
113,get,slot_sealed,Entity,originX
113,get,slot_sealed,Entity,y
113,get,slot_sealed,Entity,originY
113,get,slot_sealed,Entity,width
113,get,slot_sealed,Entity,height
113,call,recv_classobj,,distanceRectPoint
114,get,recv_scope,,FP
114,get,slot_sealed,Entity,x
114,get,slot_sealed,Entity,originX
114,get,slot_sealed,Entity,y
114,get,slot_sealed,Entity,originY
114,get,slot_sealed,Entity,width
114,get,slot_sealed,Entity,height
114,call,recv_classobj,,distanceRects
115,get,slot_sealed,Entity,_class
115,call,recv_scope,,String
115,get,recv_unknown,,length
115,call,recv_unknown,,substring
116,get,recv_scope,,Object
116,get,recv_scope,,Tweener
116,get,recv_scope,,Tweener
117,set,recv_scope,,keyString
117,set,recv_scope,,mouseDown
117,set,recv_scope,,mouseUp
117,set,recv_scope,,mousePressed
117,set,recv_scope,,mouseReleased
117,set,recv_scope,,mouseWheel
117,set,recv_scope,,_enabled
117,get,recv_scope,,Vector
117,get,recv_scope,,Boolean
117,set,recv_scope,,_key
117,set,recv_scope,,_keyNum
117,get,recv_scope,,Vector
117,get,recv_scope,,int
117,set,recv_scope,,_press
117,get,recv_scope,,Vector
117,get,recv_scope,,int
117,set,recv_scope,,_release
117,set,recv_scope,,_pressNum
117,set,recv_scope,,_releaseNum
117,set,recv_scope,,_control
117,set,recv_scope,,_mouseWheelDelta
118,get,recv_scope,,mouseWheel
118,set,recv_scope,,mouseWheel
118,get,recv_scope,,_mouseWheelDelta
119,get,recv_scope,,FP
119,get,recv_classobj,,screen
119,get,recv_unknown,,mouseX
120,get,recv_scope,,FP
120,get,recv_classobj,,screen
120,get,recv_unknown,,mouseY
121,get,recv_scope,,FP
121,get,recv_classobj,,stage
121,get,recv_unknown,,mouseX
122,get,recv_scope,,FP
122,get,recv_classobj,,stage
122,get,recv_unknown,,mouseY
123,get,recv_scope,,_control
123,get,recv_scope,,Vector
123,get,recv_scope,,int
124,get,recv_scope,,String
124,get,recv_scope,,_control
124,get,recv_unknown,,length
124,get,recv_scope,,_keyNum
124,get,recv_scope,,_key
124,get,recv_scope,,_keyNum
124,get,recv_scope,,_key
125,get,recv_scope,,String
125,get,recv_scope,,_control
125,get,recv_unknown,,length
125,get,recv_scope,,_press
125,get,recv_unknown,,length
125,get,recv_scope,,_press
125,call,recv_unknown,,indexOf
125,get,recv_scope,,_press
125,get,recv_unknown,,length
125,get,recv_scope,,_press
125,call,recv_unknown,,indexOf
126,get,recv_scope,,String
126,get,recv_scope,,_control
126,get,recv_unknown,,length
126,get,recv_scope,,_release
126,get,recv_unknown,,length
126,get,recv_scope,,_release
126,call,recv_unknown,,indexOf
126,get,recv_scope,,_release
126,get,recv_unknown,,length
126,get,recv_scope,,_release
126,call,recv_unknown,,indexOf
127,get,recv_scope,,_control
127,get,recv_scope,,Vector
127,get,recv_scope,,int
128,get,recv_scope,,_enabled
128,get,recv_scope,,FP
128,get,recv_classobj,,stage
128,get,recv_scope,,FP
128,get,recv_classobj,,stage
128,get,recv_scope,,KeyboardEvent
128,get,recv_unknown,,KEY_DOWN
128,get,recv_scope,,onKeyDown
128,call,recv_unknown,,addEventListener
128,get,recv_scope,,FP
128,get,recv_classobj,,stage
128,get,recv_scope,,KeyboardEvent
128,get,recv_unknown,,KEY_UP
128,get,recv_scope,,onKeyUp
128,call,recv_unknown,,addEventListener
128,get,recv_scope,,FP
128,get,recv_classobj,,stage
128,get,recv_scope,,MouseEvent
128,get,recv_unknown,,MOUSE_DOWN
128,get,recv_scope,,onMouseDown
128,call,recv_unknown,,addEventListener
128,get,recv_scope,,FP
128,get,recv_classobj,,stage
128,get,recv_scope,,MouseEvent
128,get,recv_unknown,,MOUSE_UP
128,get,recv_scope,,onMouseUp
128,call,recv_unknown,,addEventListener
128,get,recv_scope,,FP
128,get,recv_classobj,,stage
128,get,recv_scope,,MouseEvent
128,get,recv_unknown,,MOUSE_WHEEL
128,get,recv_scope,,onMouseWheel
128,call,recv_unknown,,addEventListener
128,set,recv_scope,,_enabled
129,get,recv_scope,,_press
129,get,recv_scope,,_pressNum
129,get,recv_scope,,_pressNum
129,set,recv_scope,,_pressNum
129,set,recv_scope,,_pressNum
129,get,recv_scope,,_release
129,get,recv_scope,,_releaseNum
129,get,recv_scope,,_releaseNum
129,set,recv_scope,,_releaseNum
129,set,recv_scope,,_releaseNum
129,get,recv_scope,,mousePressed
129,set,recv_scope,,mousePressed
129,get,recv_scope,,mouseReleased
129,set,recv_scope,,mouseReleased
130,get,recv_scope,,_press
130,set,recv_scope,,_pressNum
130,set,recv_unknown,,length
130,get,recv_scope,,_release
130,set,recv_scope,,_releaseNum
130,set,recv_unknown,,length
130,get,recv_scope,,_key
130,get,recv_unknown,,length
130,get,recv_scope,,_key
130,set,recv_scope,,_keyNum
131,get,recv_unknown,,keyCode
131,get,recv_scope,,Key
131,get,recv_classobj,,BACKSPACE
131,get,recv_scope,,keyString
131,get,recv_scope,,keyString
131,get,recv_unknown,,length
131,call,recv_unknown,,substring
131,set,recv_scope,,keyString
131,get,recv_scope,,keyString
131,get,recv_unknown,,length
131,get,recv_scope,,KEYSTRING_MAX
131,get,recv_scope,,keyString
131,call,recv_unknown,,substring
131,set,recv_scope,,keyString
131,get,recv_scope,,String
131,call,recv_unknown,,fromCharCode
131,get,recv_unknown,,shiftKey
131,get,recv_scope,,Keyboard
131,get,recv_unknown,,capsLock
131,call,recv_unknown,,toLocaleUpperCase
131,call,recv_unknown,,toLocaleLowerCase
131,get,recv_scope,,keyString
131,set,recv_scope,,keyString
131,get,recv_scope,,_key
131,get,recv_scope,,_key
131,get,recv_scope,,_keyNum
131,set,recv_scope,,_keyNum
131,get,recv_scope,,_press
131,get,recv_scope,,_pressNum
131,set,recv_scope,,_pressNum
132,get,recv_unknown,,keyCode
132,get,recv_scope,,_key
132,get,recv_scope,,_key
132,get,recv_scope,,_keyNum
132,set,recv_scope,,_keyNum
132,get,recv_scope,,_release
132,get,recv_scope,,_releaseNum
132,set,recv_scope,,_releaseNum
133,get,recv_scope,,mouseDown
133,set,recv_scope,,mouseDown
133,set,recv_scope,,mouseUp
133,set,recv_scope,,mousePressed
133,set,recv_scope,,mouseReleased
134,set,recv_scope,,mouseDown
134,set,recv_scope,,mouseUp
134,set,recv_scope,,mousePressed
134,set,recv_scope,,mouseReleased
135,set,recv_scope,,mouseWheel
135,get,recv_unknown,,delta
135,set,recv_scope,,_mouseWheelDelta
137,get,recv_scope,,Object
137,get,recv_scope,,Object
138,set,recv_scope,,rate
138,set,recv_scope,,camera
138,set,recv_scope,,_bitmap
138,set,recv_scope,,_seed
138,set,recv_scope,,_volume
138,set,recv_scope,,_pan
138,set,recv_scope,,_soundTransform
138,get,recv_scope,,Math
138,get,recv_unknown,,PI
138,get,recv_scope,,Math
138,get,recv_unknown,,PI
138,set,recv_scope,,point
138,set,recv_scope,,point2
138,set,recv_scope,,zero
138,set,recv_scope,,rect
138,set,recv_scope,,matrix
138,set,recv_scope,,sprite
139,get,recv_scope,,_world
140,get,recv_scope,,_world
140,set,recv_scope,,_goto
141,get,recv_scope,,camera
141,get,recv_scope,,camera
141,set,recv_unknown,,y
141,set,recv_unknown,,x
142,get,recv_scope,,_volume
143,get,recv_scope,,_volume
143,get,recv_scope,,_soundTransform
143,set,recv_scope,,_volume
143,set,recv_unknown,,volume
143,get,recv_scope,,SoundMixer
143,get,recv_scope,,_soundTransform
143,set,recv_unknown,,soundTransform
144,get,recv_scope,,_pan
145,get,recv_scope,,_pan
145,get,recv_scope,,_soundTransform
145,set,recv_scope,,_pan
145,set,recv_unknown,,pan
145,get,recv_scope,,SoundMixer
145,get,recv_scope,,_soundTransform
145,set,recv_unknown,,soundTransform
146,get,recv_unknown,,length
146,get,recv_scope,,Array
146,get,recv_scope,,Vector
146,get,recv_unknown,,length
146,call,recv_scope,,rand
151,get,recv_scope,,point
151,get,recv_unknown,,x
151,set,recv_unknown,,x
151,get,recv_scope,,point
151,get,recv_unknown,,y
151,set,recv_unknown,,y
151,get,recv_scope,,point
151,get,recv_unknown,,length
151,set,recv_unknown,,x
151,set,recv_unknown,,y
151,get,recv_scope,,point
151,call,recv_unknown,,normalize
151,get,recv_unknown,,x
151,get,recv_scope,,point
151,get,recv_unknown,,x
151,set,recv_unknown,,x
151,get,recv_unknown,,y
151,get,recv_scope,,point
151,get,recv_unknown,,y
151,set,recv_unknown,,y
152,get,recv_scope,,Math
152,call,recv_unknown,,atan2
152,get,recv_scope,,DEG
153,get,recv_scope,,Math
153,get,recv_unknown,,PI
153,get,recv_scope,,Math
153,get,recv_unknown,,PI
153,get,recv_scope,,Math
153,get,recv_unknown,,PI
153,get,recv_scope,,Math
153,get,recv_unknown,,PI
154,get,recv_scope,,RAD
154,get,recv_scope,,Math
154,call,recv_unknown,,cos
154,set,recv_unknown,,x
154,get,recv_scope,,Math
154,call,recv_unknown,,sin
154,set,recv_unknown,,y
155,get,recv_scope,,Math
155,call,recv_unknown,,sqrt
156,call,recv_scope,,distance
156,call,recv_scope,,distance
156,call,recv_scope,,distance
156,call,recv_scope,,distance
157,call,recv_scope,,distance
157,call,recv_scope,,distance
157,call,recv_scope,,distance
157,call,recv_scope,,distance
161,get,recv_scope,,_getSeed
162,call,recv_scope,,clamp
162,set,recv_scope,,_seed
162,get,recv_scope,,_seed
162,set,recv_scope,,_getSeed
163,get,recv_scope,,Math
163,call,recv_unknown,,random
163,set,recv_scope,,randomSeed
164,get,recv_scope,,_seed
164,set,recv_scope,,_seed
164,get,recv_scope,,_seed
165,get,recv_scope,,_seed
165,set,recv_scope,,_seed
165,get,recv_scope,,_seed
166,call,recv_unknown,,indexOf
166,get,recv_unknown,,length
166,get,recv_scope,,Math
166,call,recv_unknown,,indexOf
166,get,recv_unknown,,length
166,call,recv_unknown,,max
167,call,recv_unknown,,indexOf
167,get,recv_unknown,,length
167,get,recv_unknown,,length
167,get,recv_scope,,Math
167,call,recv_unknown,,indexOf
167,call,recv_unknown,,max
173,get,recv_scope,,_bitmap
173,call,recv_scope,,String
173,get,recv_scope,,_bitmap
173,call,recv_scope,,String
173,get,recv_scope,,_bitmap
173,call,recv_scope,,String
173,get,recv_unknown,,bitmapData
174,call,recv_scope,,getTimer
174,get,recv_scope,,_time
174,set,recv_scope,,_time
175,get,recv_scope,,_console
175,set,recv_scope,,_console
175,get,recv_scope,,_console
176,get,recv_scope,,_console
176,get,recv_unknown,,length
176,call,recv_unknown,,toString
176,get,recv_unknown,,length
176,get,recv_scope,,_console
176,call,recv_unknown,,log
176,get,recv_scope,,_console
176,call,recv_unknown,,log
177,get,recv_scope,,_console
177,get,recv_unknown,,length
177,get,recv_scope,,_console
177,call,recv_unknown,,watch
177,get,recv_scope,,_console
177,call,recv_unknown,,watch
178,get,recv_unknown,,length
178,call,recv_unknown,,readUTFBytes
178,call,recv_scope,,XML
179,get,recv_scope,,Array
179,get,recv_scope,,Vector
179,get,recv_unknown,,length
179,get,recv_scope,,FP
179,call,recv_classobj,,rand
180,get,recv_scope,,Array
180,get,recv_scope,,Vector
180,get,recv_unknown,,length
180,call,recv_scope,,quicksort
181,get,recv_scope,,Array
181,get,recv_scope,,Vector
181,get,recv_unknown,,length
181,call,recv_scope,,quicksortBy
182,get,recv_scope,,Math
182,call,recv_unknown,,round
182,call,recv_scope,,quicksort
182,call,recv_scope,,quicksort
183,get,recv_scope,,Math
183,call,recv_unknown,,round
183,call,recv_scope,,quicksortBy
183,call,recv_scope,,quicksortBy
185,get,recv_scope,,Object
185,get,recv_scope,,Object
187,get,recv_scope,,Vector
187,get,recv_scope,,Bitmap
187,get,slot_sealed,Screen,_bitmap
187,get,recv_scope,,FP
187,get,recv_classobj,,width
187,get,recv_scope,,FP
187,get,recv_classobj,,height
187,get,recv_scope,,PixelSnapping
187,get,recv_unknown,,NEVER
187,get,slot_sealed,Screen,_bitmap
187,get,recv_scope,,FP
187,get,recv_classobj,,width
187,get,recv_scope,,FP
187,get,recv_classobj,,height
187,get,recv_scope,,PixelSnapping
187,get,recv_unknown,,NEVER
187,get,recv_scope,,FP
187,get,recv_classobj,,engine
187,get,slot_sealed,Screen,_sprite
187,call,recv_unknown,,addChild
187,get,slot_sealed,Screen,_sprite
187,get,slot_sealed,Screen,_bitmap
187,call,recv_unknown,,addChild
187,set,recv_unknown,,visible
187,get,slot_sealed,Screen,_sprite
187,get,slot_sealed,Screen,_bitmap
187,call,recv_unknown,,addChild
187,set,recv_unknown,,visible
